v8-version,8,4,371,19,-node.17,0
code-creation,Eval,11,109597,0x1665bb4f5036,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime/mime.js:1:1,0x1665bb4f4ec0,~
code-creation,Eval,11,109612,0x1665bb4f54f6,170, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime/mime.js:1:1,0x1665bb4f4fa0,~
tick,0xc4102f,109636,1,0x9f69b0,5,0xbe7330,0x25c0805d8ba9,0x25c0805d773b,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f822015,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f81959d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,LazyCompile,11,109742,0x1665bb4f5d2e,48,Mime /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime/mime.js:4:14,0x1665bb4f5068,~
tick,0xd16586,110693,0,0x0,0,0xc24ef0,0x1742d75430d0,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x1665bb4f5560,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f822015,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f81959d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,LazyCompile,11,111360,0x27c7d684b726,251,Mime.define /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime/mime.js:21:34,0x1665bb4f50b8,~
tick,0xf3e822,111746,0,0x0,0,0x1070620,0x27c7d684b814,0x1665bb4f5566,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f822015,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f81959d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,LazyCompile,11,112111,0x27c7d684bd26,58,Mime.lookup /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime/mime.js:69:33,0x1665bb4f51f0,~
code-creation,Eval,11,112483,0x27c7d684c50e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/send/node_modules/ms/index.js:1:1,0x27c7d684c308,~
code-creation,Eval,11,112498,0x27c7d684c7ae,84, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/send/node_modules/ms/index.js:1:1,0x27c7d684c478,~
tick,0xfa83ce,112800,1,0x9f69b0,2,0xbe7330,0x25c0805d8ba9,0x25c0805d773b,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f822033,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f81959d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,112876,0x27c7d684d926,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/range-parser/index.js:1:1,0x27c7d684d770,~
code-creation,Eval,11,112891,0x27c7d684dbce,49, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/range-parser/index.js:1:1,0x27c7d684d890,~
code-creation,Eval,11,113126,0x27c7d684e85e,7, :1:1,0x27c7d684e6a8,~
code-creation,Eval,11,113136,0x27c7d684e946,30, :1:20,0x27c7d684e7c8,~
code-creation,Eval,11,113816,0x27c7d6850396,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/proxy-addr/index.js:1:1,0x27c7d6850150,~
code-creation,Eval,11,113835,0x27c7d685092e,141, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/proxy-addr/index.js:1:1,0x27c7d6850300,~
tick,0xb74dc8,113870,1,0x9f69b0,5,0xbe7330,0x25c0805d8ba9,0x25c0805d773b,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f8195b7,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,114255,0x27c7d6851c2e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/forwarded/index.js:1:1,0x27c7d6851aa8,~
code-creation,Eval,11,114275,0x27c7d6851dce,31, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/forwarded/index.js:1:1,0x27c7d6851b98,~
tick,0xfc96da,114932,1,0x9f69b0,2,0xbe7330,0x25c0805d8ba9,0x25c0805d773b,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d685099b,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x7207f8195b7,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,115351,0x27c7d685351e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:1:1,0x27c7d6853240,~
code-creation,Eval,11,115372,0x27c7d68535f6,28, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:1:1,0x27c7d6853488,~
code-creation,Eval,11,115384,0x27c7d6854906,772, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:1:10,0x27c7d6853550,~
code-creation,Eval,11,115396,0x27c7d685639e,548, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:199:26,0x27c7d6853858,~
code-creation,Eval,11,115407,0x27c7d6857bbe,767, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:56:26,0x27c7d6853730,~
code-creation,LazyCompile,11,115532,0x27c7d6859d06,106,IPv4 /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:57:18,0x27c7d68566d0,~
code-creation,LazyCompile,11,115742,0x27c7d685a626,211,IPv6 /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/ipaddr.js/lib/ipaddr.js:200:18,0x27c7d6854da8,~
tick,0xf10e35,115990,0,0x0,0,0x1074f30,0x25c0805c7280,0x25c0805db660,0x25c0805db98d,0x25c0805c6b7a,0x25c0805d1135,0x25c0805d07d8,0x25c0805da0e3,0x25c0805d9f10,0x7207f8195c1,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7b6d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,116414,0x27c7d685bd56,5, querystring.js:1:1,0x27c7d685ba80,~
code-creation,Eval,11,116428,0x27c7d685cfb6,304, querystring.js:1:1,0x27c7d685bcc0,~
code-creation,LazyCompile,11,116583,0x27c7d685e2f6,14,createETagGenerator /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/utils.js:272:30,0x7207f818e98,~
code-creation,Eval,11,116702,0x27c7d685e606,7, :1:1,0x27c7d685e450,~
code-creation,Eval,11,116712,0x27c7d685e6ee,30, :1:20,0x27c7d685e570,~
code-creation,Eval,11,116782,0x27c7d685eade,7, :1:1,0x27c7d685e928,~
code-creation,Eval,11,116792,0x27c7d685ebc6,30, :1:20,0x27c7d685ea48,~
tick,0x147fd39,117058,0,0x0,0,0x25c0805e2a78,0x25c0805e22db,0x25c0805d27b6,0x25c0805d0840,0x25c0805da0e3,0x25c0805d9f10,0x25c0805e7bc5,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd035,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,LazyCompile,11,117172,0x27c7d685f8ae,29, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/application.js:489:25,0x25c0805e7718,~
code-creation,Eval,11,117712,0x27c7d6860ba6,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/request.js:1:1,0x27c7d68609c0,~
code-creation,Eval,11,117737,0x27c7d686155e,537, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/request.js:1:1,0x27c7d6860b10,~
tick,0x7f5330dd61a8,118115,1,0x9f69b0,3,0xbe7330,0x25c0805d8ba9,0x25c0805d773b,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,118147,0x27c7d686353e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/accepts/index.js:1:1,0x27c7d6863388,~
code-creation,Eval,11,118160,0x27c7d6863c9e,227, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/accepts/index.js:1:1,0x27c7d68634a8,~
code-creation,Eval,11,118496,0x27c7d686511e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/index.js:1:1,0x27c7d6864f68,~
code-creation,Eval,11,118510,0x27c7d686557e,439, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/index.js:1:1,0x27c7d6865088,~
code-creation,Eval,11,118759,0x27c7d6866326,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/charset.js:1:1,0x27c7d6866140,~
code-creation,Eval,11,118773,0x27c7d68666be,79, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/charset.js:1:1,0x27c7d6866290,~
code-creation,Eval,11,119048,0x27c7d686759e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/encoding.js:1:1,0x27c7d68673b8,~
code-creation,Eval,11,119062,0x27c7d6867936,79, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/encoding.js:1:1,0x27c7d6867508,~
tick,0x14756cf,119169,0,0x0,0,0x25c0805d2786,0x25c0805d0840,0x25c0805da0e3,0x25c0805d9f10,0x27c7d68655a1,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d6863cb9,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,119336,0x27c7d686861e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/language.js:1:1,0x27c7d6868438,~
code-creation,Eval,11,119350,0x27c7d68689b6,79, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/language.js:1:1,0x27c7d6868588,~
code-creation,Eval,11,119652,0x27c7d6869786,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/mediaType.js:1:1,0x27c7d6869560,~
code-creation,Eval,11,119666,0x27c7d6869ca6,103, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/negotiator/lib/mediaType.js:1:1,0x27c7d68696f0,~
code-creation,Eval,11,120086,0x27c7d686b1ee,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-types/index.js:1:1,0x27c7d686b038,~
code-creation,Eval,11,120106,0x27c7d686b4fe,220, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-types/index.js:1:1,0x27c7d686b158,~
tick,0xf10e80,120252,0,0x0,0,0xc24ef0,0x25c0805cfbc1,0x25c0805da6ea,0x25c0805c6a8c,0x25c0805d1135,0x25c0805d07d8,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686b529,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d6863cc3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,120508,0x27c7d686c46e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-db/index.js:1:1,0x27c7d686c308,~
code-creation,Eval,11,120522,0x27c7d686c506,14, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-db/index.js:1:1,0x27c7d686c3d8,~
tick,0xf339e3,121338,0,0x0,0,0xc24ef0,0x1742d75430d0,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686c50a,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686b529,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d6863cc3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
tick,0xd080b3,122376,0,0x0,0,0xc24ef0,0x1742d75430d0,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686c50a,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686b529,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d6863cc3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,LazyCompile,11,123011,0x27c7d687e83e,75,populateMaps /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-types/index.js:154:23,0x27c7d686b360,~
code-creation,LazyCompile,11,123282,0x27c7d687ea16,229,forEachMimeType /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/mime-types/index.js:158:52,0x27c7d687e720,~
tick,0x147587f,123431,0,0x0,0,0x27c7d687ea23,0x141309e,0x27c7d687e882,0x27c7d686b5d3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d6863cc3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
tick,0x1476a2e,124487,0,0x0,0,0x27c7d6863cc3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x27c7d686156d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,124980,0x27c7d687fd46,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/type-is/index.js:1:1,0x27c7d687fb60,~
code-creation,Eval,11,124995,0x52daef16db6,123, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/type-is/index.js:1:1,0x27c7d687fcb0,~
code-creation,Eval,11,125295,0x52daef1825e,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/media-typer/index.js:1:1,0x52daef18048,~
code-creation,Eval,11,125310,0x52daef184f6,97, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/media-typer/index.js:1:1,0x52daef181c8,~
tick,0xd46b58,125543,0,0x0,0,0x1075910,0x25c0805c6a0f,0x25c0805d1135,0x25c0805d07d8,0x25c0805da0e3,0x25c0805d9f10,0x27c7d68615c3,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd053,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,125645,0x52daef19d96,7, :1:1,0x52daef19be0,~
code-creation,Eval,11,125656,0x52daef19e7e,30, :1:20,0x52daef19d00,~
code-creation,Eval,11,125719,0x52daef1a22e,7, :1:1,0x52daef1a078,~
code-creation,Eval,11,125727,0x52daef1a316,30, :1:20,0x52daef1a198,~
code-creation,LazyCompile,11,125791,0x52daef1a766,36,defineGetter /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/request.js:519:22,0x27c7d6860bd8,~
code-creation,Eval,11,126389,0x52daef1b186,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/response.js:1:1,0x52daef1aeb0,~
code-creation,Eval,11,126403,0x52daef1beb6,533, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/express/lib/response.js:1:1,0x52daef1b0f0,~
tick,0x14547b5,126596,0,0x0,0,0x339322ced289,0x25c0805c6a55,0x25c0805d1135,0x25c0805d07d8,0x25c0805da0e3,0x25c0805d9f10,0x52daef1bf0d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dd05d,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805dbfca,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805da0e3,0x25c0805d9f10,0x25c0805d93d0,0x25c0805d78a2,0x25c0805d42da,0x25c0805d35bd,0x25c0805d08f7,0x25c0805c6394,0x668ecf29813
code-creation,Eval,11,126928,0x52daef200e6,5, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/cookie-signature/index.js:1:1,0x52daef1ff50,~
code-creation,Eval,11,126941,0x52daef20306,51, /home/r2/Main/coderhouse/js-30990/clases/clase32_profiling_debug/node_modules/cookie-signature/index.js:1:1,0x52daef20050,~
